sign,decan,ingress_date,ingress_longitude,egress_date,egress_longitude
Gemini,2,1989-05-31T11:51:33.750000+00:00,70.000,1989-06-10T22:30:42.187500+00:00,80.000
Gemini,3,1989-06-10T22:30:42.187500+00:00,80.000,1989-06-21T09:53:05.156250+00:00,90.000
Cancer,1,1989-06-21T09:53:05.156250+00:00,90.000,1989-07-01T21:30:35.156250+00:00,100.000
Cancer,2,1989-07-01T21:30:35.156250+00:00,100.000,1989-07-12T09:09:50.625000+00:00,110.000
Cancer,3,1989-07-12T09:09:50.625000+00:00,110.000,1989-07-22T20:45:35.156250+00:00,120.000
Leo,1,1989-07-22T20:45:35.156250+00:00,120.000,1989-08-02T07:47:55.781250+00:00,130.000
Leo,2,1989-08-02T07:47:55.781250+00:00,130.000,1989-08-12T18:10:32.812500+00:00,140.000
Leo,3,1989-08-12T18:10:32.812500+00:00,140.000,1989-08-23T03:46:13.828125+00:00,150.000
Virgo,1,1989-08-23T03:46:13.828125+00:00,150.000,1989-09-02T12:09:08.437500+00:00,160.000
Virgo,2,1989-09-02T12:09:08.437500+00:00,160.000,1989-09-12T19:21:54.843750+00:00,170.000
Virgo,3,1989-09-12T19:21:54.843750+00:00,170.000,1989-09-23T01:19:37.734375+00:00,180.000
Libra,1,1989-09-23T01:19:37.734375+00:00,180.000,1989-10-03T05:45:35.156250+00:00,190.000
Libra,2,1989-10-03T05:45:35.156250+00:00,190.000,1989-10-13T08:50:51.562500+00:00,200.000
Libra,3,1989-10-13T08:50:51.562500+00:00,200.000,1989-10-23T10:35:16.406250+00:00,210.000
Scorpio,1,1989-10-23T10:35:16.406250+00:00,210.000,1989-11-02T10:52:08.906250+00:00,220.000
Scorpio,2,1989-11-02T10:52:08.906250+00:00,220.000,1989-11-12T10:00:28.125000+00:00,230.000
Scorpio,3,1989-11-12T10:00:28.125000+00:00,230.000,1989-11-22T08:04:37.734375+00:00,240.000
Sagittarius,1,1989-11-22T08:04:37.734375+00:00,240.000,1989-12-02T05:06:02.109375+00:00,250.000
Sagittarius,2,1989-12-02T05:06:02.109375+00:00,250.000,1989-12-12T01:28:56.718750+00:00,260.000
Sagittarius,3,1989-12-12T01:28:56.718750+00:00,260.000,1989-12-21T21:22:08.906250+00:00,270.000
Capricorn,1,1989-12-21T21:22:08.906250+00:00,270.000,1989-12-31T16:50:02.343750+00:00,280.000
Capricorn,2,1989-12-31T16:50:02.343750+00:00,280.000,1990-01-10T12:19:41.250000+00:00,290.000
Capricorn,3,1990-01-10T12:19:41.250000+00:00,290.000,1990-01-20T08:01:38.437500+00:00,300.000
Aquarius,1,1990-01-20T08:01:38.437500+00:00,300.000,1990-01-30T04:00:07.031250+00:00,310.000
Aquarius,2,1990-01-30T04:00:07.031250+00:00,310.000,1990-02-09T00:41:07.968750+00:00,320.000
Aquarius,3,1990-02-09T00:41:07.968750+00:00,320.000,1990-02-18T22:14:10.781250+00:00,330.000
Pisces,1,1990-02-18T22:14:10.781250+00:00,330.000,1990-02-28T20:39:36.562500+00:00,340.000
Pisces,2,1990-02-28T20:39:36.562500+00:00,340.000,1990-03-10T20:20:16.406250+00:00,350.000
Pisces,3,1990-03-10T20:20:16.406250+00:00,350.000,1990-03-20T21:19:20.156250+00:00,0.000
Aries,1,1990-03-20T21:19:20.156250+00:00,0.000,1990-03-30T23:32:34.687500+00:00,10.000
Aries,2,1990-03-30T23:32:34.687500+00:00,10.000,1990-04-10T03:17:13.593750+00:00,20.000
Aries,3,1990-04-10T03:17:13.593750+00:00,20.000,1990-04-20T08:26:36.093750+00:00,30.000
Taurus,1,1990-04-20T08:26:36.093750+00:00,30.000,1990-04-30T14:50:51.562500+00:00,40.000
Taurus,2,1990-04-30T14:50:51.562500+00:00,40.000,1990-05-10T22:40:32.812500+00:00,50.000
Taurus,3,1990-05-10T22:40:32.812500+00:00,50.000,1990-05-21T07:37:22.968750+00:00,60.000
Gemini,1,1990-05-21T07:37:22.968750+00:00,60.000,1990-05-31T17:28:21.562500+00:00,70.000
Gemini,2,1990-05-31T17:28:21.562500+00:00,70.000,1990-06-11T04:15:35.156250+00:00,80.000
Gemini,3,1990-06-11T04:15:35.156250+00:00,80.000,1990-06-21T15:32:41.718750+00:00,90.000
Cancer,1,1990-06-21T15:32:41.718750+00:00,90.000,1990-07-02T03:07:01.875000+00:00,100.000
Cancer,2,1990-07-02T03:07:01.875000+00:00,100.000,1990-07-12T14:53:40.312500+00:00,110.000
Cancer,3,1990-07-12T14:53:40.312500+00:00,110.000,1990-07-23T02:21:40.781250+00:00,120.000
Leo,1,1990-07-23T02:21:40.781250+00:00,120.000,1990-08-02T13:25:04.687500+00:00,130.000
Leo,2,1990-08-02T13:25:04.687500+00:00,130.000,1990-08-12T23:53:50.859375+00:00,140.000
Leo,3,1990-08-12T23:53:50.859375+00:00,140.000,1990-08-23T09:20:44.531250+00:00,150.000
Virgo,1,1990-08-23T09:20:44.531250+00:00,150.000,1990-09-02T17:48:02.812500+00:00,160.000
Virgo,2,1990-09-02T17:48:02.812500+00:00,160.000,1990-09-13T01:05:44.531250+00:00,170.000
Virgo,3,1990-09-13T01:05:44.531250+00:00,170.000,1990-09-23T06:55:32.812500+00:00,180.000
Libra,1,1990-09-23T06:55:32.812500+00:00,180.000,1990-10-03T11:27:39.375000+00:00,190.000
Libra,2,1990-10-03T11:27:39.375000+00:00,190.000,1990-10-13T14:36:05.625000+00:00,200.000
Libra,3,1990-10-13T14:36:05.625000+00:00,200.000,1990-10-23T16:13:49.687500+00:00,210.000
Scorpio,1,1990-10-23T16:13:49.687500+00:00,210.000,1990-11-02T16:38:26.250000+00:00,220.000
Scorpio,2,1990-11-02T16:38:26.250000+00:00,220.000,1990-11-12T15:48:52.031250+00:00,230.000
Scorpio,3,1990-11-12T15:48:52.031250+00:00,230.000,1990-11-22T13:46:52.500000+00:00,240.000
Sagittarius,1,1990-11-22T13:46:52.500000+00:00,240.000,1990-12-02T10:56:00.937500+00:00,250.000
Sagittarius,2,1990-12-02T10:56:00.937500+00:00,250.000,1990-12-12T07:20:30.468750+00:00,260.000
Sagittarius,3,1990-12-12T07:20:30.468750+00:00,260.000,1990-12-22T03:07:01.875000+00:00,270.000
Capricorn,1,1990-12-22T03:07:01.875000+00:00,270.000,1990-12-31T22:41:57.187500+00:00,280.000
Capricorn,2,1990-12-31T22:41:57.187500+00:00,280.000,1991-01-10T18:12:49.921875+00:00,290.000
Capricorn,3,1991-01-10T18:12:49.921875+00:00,290.000,1991-01-20T13:47:13.593750+00:00,300.000
Aquarius,1,1991-01-20T13:47:13.593750+00:00,300.000,1991-01-30T09:51:40.781250+00:00,310.000
Aquarius,2,1991-01-30T09:51:40.781250+00:00,310.000,1991-02-09T06:33:45+00:00,320.000
Aquarius,3,1991-02-09T06:33:45+00:00,320.000,1991-02-19T03:58:21.562500+00:00,330.000
Pisces,1,1991-02-19T03:58:21.562500+00:00,330.000,1991-03-01T02:29:45.937500+00:00,340.000
Pisces,2,1991-03-01T02:29:45.937500+00:00,340.000,1991-03-11T02:10:46.875000+00:00,350.000
Pisces,3,1991-03-11T02:10:46.875000+00:00,350.000,1991-03-21T03:01:56.015625+00:00,0.000
Aries,1,1991-03-21T03:01:56.015625+00:00,0.000,1991-03-31T05:22:12.421875+00:00,10.000
Aries,2,1991-03-31T05:22:12.421875+00:00,10.000,1991-04-10T09:05:58.593750+00:00,20.000
Aries,3,1991-04-10T09:05:58.593750+00:00,20.000,1991-04-20T14:08:19.218750+00:00,30.000
Taurus,1,1991-04-20T14:08:19.218750+00:00,30.000,1991-04-30T20:41:22.031250+00:00,40.000
Taurus,2,1991-04-30T20:41:22.031250+00:00,40.000,1991-05-11T04:28:35.625000+00:00,50.000
Taurus,3,1991-05-11T04:28:35.625000+00:00,50.000,1991-05-21T13:20:09.375000+00:00,60.000
Gemini,1,1991-05-21T13:20:09.375000+00:00,60.000,1991-05-31T23:20:37.500000+00:00,70.000
Gemini,2,1991-05-31T23:20:37.500000+00:00,70.000,1991-06-11T10:03:37.968750+00:00,80.000
Gemini,3,1991-06-11T10:03:37.968750+00:00,80.000,1991-06-21T21:18:48.515625+00:00,90.000
Cancer,1,1991-06-21T21:18:48.515625+00:00,90.000,1991-07-02T09:01:24.375000+00:00,100.000
Cancer,2,1991-07-02T09:01:24.375000+00:00,100.000,1991-07-12T20:40:39.843750+00:00,110.000
Cancer,3,1991-07-12T20:40:39.843750+00:00,110.000,1991-07-23T08:11:07.968750+00:00,120.000
Leo,1,1991-07-23T08:11:07.968750+00:00,120.000,1991-08-02T19:20:30.468750+00:00,130.000
Leo,2,1991-08-02T19:20:30.468750+00:00,130.000,1991-08-13T05:40:39.843750+00:00,140.000
Leo,3,1991-08-13T05:40:39.843750+00:00,140.000,1991-08-23T15:12:49.921875+00:00,150.000
Virgo,1,1991-08-23T15:12:49.921875+00:00,150.000,1991-09-02T23:43:07.500000+00:00,160.000
Virgo,2,1991-09-02T23:43:07.500000+00:00,160.000,1991-09-13T06:52:12.421875+00:00,170.000
Virgo,3,1991-09-13T06:52:12.421875+00:00,170.000,1991-09-23T12:48:09.843750+00:00,180.000
Libra,1,1991-09-23T12:48:09.843750+00:00,180.000,1991-10-03T17:20:16.406250+00:00,190.000
Libra,2,1991-10-03T17:20:16.406250+00:00,190.000,1991-10-13T20:20:58.593750+00:00,200.000
Libra,3,1991-10-13T20:20:58.593750+00:00,200.000,1991-10-23T22:05:02.343750+00:00,210.000
Scorpio,1,1991-10-23T22:05:02.343750+00:00,210.000,1991-11-02T22:27:53.437500+00:00,220.000
Scorpio,2,1991-11-02T22:27:53.437500+00:00,220.000,1991-11-12T21:30:56.250000+00:00,230.000
Scorpio,3,1991-11-12T21:30:56.250000+00:00,230.000,1991-11-22T19:35:37.500000+00:00,240.000
Sagittarius,1,1991-11-22T19:35:37.500000+00:00,240.000,1991-12-02T16:43:00.468750+00:00,250.000
Sagittarius,2,1991-12-02T16:43:00.468750+00:00,250.000,1991-12-12T13:00:28.125000+00:00,260.000
Sagittarius,3,1991-12-12T13:00:28.125000+00:00,260.000,1991-12-22T08:53:40.312500+00:00,270.000
Capricorn,1,1991-12-22T08:53:40.312500+00:00,270.000,1992-01-01T04:27:11.250000+00:00,280.000
Capricorn,2,1992-01-01T04:27:11.250000+00:00,280.000,1992-01-10T23:51:12.656250+00:00,290.000
Capricorn,3,1992-01-10T23:51:12.656250+00:00,290.000,1992-01-20T19:32:27.656250+00:00,300.000
Aquarius,1,1992-01-20T19:32:27.656250+00:00,300.000,1992-01-30T15:36:12.656250+00:00,310.000
Aquarius,2,1992-01-30T15:36:12.656250+00:00,310.000,1992-02-09T12:11:36.093750+00:00,320.000
Aquarius,3,1992-02-09T12:11:36.093750+00:00,320.000,1992-02-19T09:43:35.625000+00:00,330.000
Pisces,1,1992-02-19T09:43:35.625000+00:00,330.000,1992-02-29T08:14:07.265625+00:00,340.000
Pisces,2,1992-02-29T08:14:07.265625+00:00,340.000,1992-03-10T07:48:59.062500+00:00,350.000
Pisces,3,1992-03-10T07:48:59.062500+00:00,350.000,1992-03-20T08:48:02.812500+00:00,0.000
Aries,1,1992-03-20T08:48:02.812500+00:00,0.000,1992-03-30T11:06:54.843750+00:00,10.000
Aries,2,1992-03-30T11:06:54.843750+00:00,10.000,1992-04-09T14:45:14.062500+00:00,20.000
Aries,3,1992-04-09T14:45:14.062500+00:00,20.000,1992-04-19T19:56:53.671875+00:00,30.000
Taurus,1,1992-04-19T19:56:53.671875+00:00,30.000,1992-04-30T02:26:57.187500+00:00,40.000
Taurus,2,1992-04-30T02:26:57.187500+00:00,40.000,1992-05-10T10:10:18.750000+00:00,50.000
Taurus,3,1992-05-10T10:10:18.750000+00:00,50.000,1992-05-20T19:12:04.218750+00:00,60.000
Gemini,1,1992-05-20T19:12:04.218750+00:00,60.000,1992-05-31T05:07:58.125000+00:00,70.000
Gemini,2,1992-05-31T05:07:58.125000+00:00,70.000,1992-06-10T15:50:16.406250+00:00,80.000
Gemini,3,1992-06-10T15:50:16.406250+00:00,80.000,1992-06-21T03:14:03.750000+00:00,90.000
Cancer,1,1992-06-21T03:14:03.750000+00:00,90.000,1992-07-01T14:49:58.828125+00:00,100.000
Cancer,2,1992-07-01T14:49:58.828125+00:00,100.000,1992-07-12T02:32:34.687500+00:00,110.000
Cancer,3,1992-07-12T02:32:34.687500+00:00,110.000,1992-07-22T14:08:50.859375+00:00,120.000
Leo,1,1992-07-22T14:08:50.859375+00:00,120.000,1992-08-02T01:09:36.562500+00:00,130.000
Leo,2,1992-08-02T01:09:36.562500+00:00,130.000,1992-08-12T11:35:44.531250+00:00,140.000
Leo,3,1992-08-12T11:35:44.531250+00:00,140.000,1992-08-22T21:10:11.718750+00:00,150.000
Virgo,1,1992-08-22T21:10:11.718750+00:00,150.000,1992-09-02T05:31:52.500000+00:00,160.000
Virgo,2,1992-09-02T05:31:52.500000+00:00,160.000,1992-09-12T12:47:48.750000+00:00,170.000
Virgo,3,1992-09-12T12:47:48.750000+00:00,170.000,1992-09-22T18:42:53.437500+00:00,180.000
Libra,1,1992-09-22T18:42:53.437500+00:00,180.000,1992-10-02T23:07:47.578125+00:00,190.000
Libra,2,1992-10-02T23:07:47.578125+00:00,190.000,1992-10-13T02:15:42.187500+00:00,200.000
Libra,3,1992-10-13T02:15:42.187500+00:00,200.000,1992-10-23T03:57:07.734375+00:00,210.000
Scorpio,1,1992-10-23T03:57:07.734375+00:00,210.000,1992-11-02T04:13:28.593750+00:00,220.000
Scorpio,2,1992-11-02T04:13:28.593750+00:00,220.000,1992-11-12T03:24:15.468750+00:00,230.000
Scorpio,3,1992-11-12T03:24:15.468750+00:00,230.000,1992-11-22T01:25:46.875000+00:00,240.000
Sagittarius,1,1992-11-22T01:25:46.875000+00:00,240.000,1992-12-01T22:27:32.343750+00:00,250.000
Sagittarius,2,1992-12-01T22:27:32.343750+00:00,250.000,1992-12-11T18:52:44.062500+00:00,260.000
Sagittarius,3,1992-12-11T18:52:44.062500+00:00,260.000,1992-12-21T14:43:07.500000+00:00,270.000
Capricorn,1,1992-12-21T14:43:07.500000+00:00,270.000,1992-12-31T10:11:43.125000+00:00,280.000
Capricorn,2,1992-12-31T10:11:43.125000+00:00,280.000,1993-01-10T05:43:39.140625+00:00,290.000
Capricorn,3,1993-01-10T05:43:39.140625+00:00,290.000,1993-01-20T01:22:58.125000+00:00,300.000
Aquarius,1,1993-01-20T01:22:58.125000+00:00,300.000,1993-01-29T21:21:47.812500+00:00,310.000
Aquarius,2,1993-01-29T21:21:47.812500+00:00,310.000,1993-02-08T18:05:16.406250+00:00,320.000
Aquarius,3,1993-02-08T18:05:16.406250+00:00,320.000,1993-02-18T15:35:09.375000+00:00,330.000
Pisces,1,1993-02-18T15:35:09.375000+00:00,330.000,1993-02-28T14:01:17.343750+00:00,340.000
Pisces,2,1993-02-28T14:01:17.343750+00:00,340.000,1993-03-10T13:44:24.843750+00:00,350.000
Pisces,3,1993-03-10T13:44:24.843750+00:00,350.000,1993-03-20T14:40:39.843750+00:00,0.000
Aries,1,1993-03-20T14:40:39.843750+00:00,0.000,1993-03-30T16:54:57.656250+00:00,10.000
Aries,2,1993-03-30T16:54:57.656250+00:00,10.000,1993-04-09T20:42:04.218750+00:00,20.000
Aries,3,1993-04-09T20:42:04.218750+00:00,20.000,1993-04-20T01:48:59.062500+00:00,30.000
Taurus,1,1993-04-20T01:48:59.062500+00:00,30.000,1993-04-30T08:15:21.093750+00:00,40.000
Taurus,2,1993-04-30T08:15:21.093750+00:00,40.000,1993-05-10T16:06:47.812500+00:00,50.000
Taurus,3,1993-05-10T16:06:47.812500+00:00,50.000,1993-05-21T01:01:52.500000+00:00,60.000
Gemini,1,1993-05-21T01:01:52.500000+00:00,60.000,1993-05-31T10:55:39.843750+00:00,70.000
Gemini,2,1993-05-31T10:55:39.843750+00:00,70.000,1993-06-10T21:44:38.906250+00:00,80.000
Gemini,3,1993-06-10T21:44:38.906250+00:00,80.000,1993-06-21T08:59:38.906250+00:00,90.000
Cancer,1,1993-06-21T08:59:38.906250+00:00,90.000,1993-07-01T20:37:30+00:00,100.000
Cancer,2,1993-07-01T20:37:30+00:00,100.000,1993-07-12T08:24:08.437500+00:00,110.000
Cancer,3,1993-07-12T08:24:08.437500+00:00,110.000,1993-07-22T19:50:44.531250+00:00,120.000
Leo,1,1993-07-22T19:50:44.531250+00:00,120.000,1993-08-02T06:57:18.281250+00:00,130.000
Leo,2,1993-08-02T06:57:18.281250+00:00,130.000,1993-08-12T17:24:29.531250+00:00,140.000
Leo,3,1993-08-12T17:24:29.531250+00:00,140.000,1993-08-23T02:50:09.375000+00:00,150.000
Virgo,1,1993-08-23T02:50:09.375000+00:00,150.000,1993-09-02T11:19:34.218750+00:00,160.000
Virgo,2,1993-09-02T11:19:34.218750+00:00,160.000,1993-09-12T18:33:45+00:00,170.000
Virgo,3,1993-09-12T18:33:45+00:00,170.000,1993-09-23T00:22:30+00:00,180.000
Libra,1,1993-09-23T00:22:30+00:00,180.000,1993-10-03T04:56:00.937500+00:00,190.000
Libra,2,1993-10-03T04:56:00.937500+00:00,190.000,1993-10-13T08:00:14.062500+00:00,200.000
Libra,3,1993-10-13T08:00:14.062500+00:00,200.000,1993-10-23T09:37:15.937500+00:00,210.000
Scorpio,1,1993-10-23T09:37:15.937500+00:00,210.000,1993-11-02T10:02:13.593750+00:00,220.000
Scorpio,2,1993-11-02T10:02:13.593750+00:00,220.000,1993-11-12T09:08:47.343750+00:00,230.000
Scorpio,3,1993-11-12T09:08:47.343750+00:00,230.000,1993-11-22T07:06:47.812500+00:00,240.000
Sagittarius,1,1993-11-22T07:06:47.812500+00:00,240.000,1993-12-02T04:16:59.531250+00:00,250.000
Sagittarius,2,1993-12-02T04:16:59.531250+00:00,250.000,1993-12-12T00:38:29.765625+00:00,260.000
Sagittarius,3,1993-12-12T00:38:29.765625+00:00,260.000,1993-12-21T20:25:53.906250+00:00,270.000
Capricorn,1,1993-12-21T20:25:53.906250+00:00,270.000,1993-12-31T16:02:45.234375+00:00,280.000
Capricorn,2,1993-12-31T16:02:45.234375+00:00,280.000,1994-01-10T11:31:20.859375+00:00,290.000
Capricorn,3,1994-01-10T11:31:20.859375+00:00,290.000,1994-01-20T07:07:30+00:00,300.000
Aquarius,1,1994-01-20T07:07:30+00:00,300.000,1994-01-30T03:14:45.937500+00:00,310.000
Aquarius,2,1994-01-30T03:14:45.937500+00:00,310.000,1994-02-08T23:54:54.140625+00:00,320.000
Aquarius,3,1994-02-08T23:54:54.140625+00:00,320.000,1994-02-18T21:21:37.265625+00:00,330.000
Pisces,1,1994-02-18T21:21:37.265625+00:00,330.000,1994-02-28T19:56:00.937500+00:00,340.000
Pisces,2,1994-02-28T19:56:00.937500+00:00,340.000,1994-03-10T19:34:55.312500+00:00,350.000
Pisces,3,1994-03-10T19:34:55.312500+00:00,350.000,1994-03-20T20:28:00.468750+00:00,0.000
Aries,1,1994-03-20T20:28:00.468750+00:00,0.000,1994-03-30T22:50:44.531250+00:00,10.000
Aries,2,1994-03-30T22:50:44.531250+00:00,10.000,1994-04-10T02:31:52.500000+00:00,20.000
Aries,3,1994-04-10T02:31:52.500000+00:00,20.000,1994-04-20T07:35:58.593750+00:00,30.000
Taurus,1,1994-04-20T07:35:58.593750+00:00,30.000,1994-04-30T14:10:04.687500+00:00,40.000
Taurus,2,1994-04-30T14:10:04.687500+00:00,40.000,1994-05-10T21:54:29.531250+00:00,50.000
Taurus,3,1994-05-10T21:54:29.531250+00:00,50.000,1994-05-21T06:48:30.937500+00:00,60.000
Gemini,1,1994-05-21T06:48:30.937500+00:00,60.000,1994-05-31T16:48:59.062500+00:00,70.000
Gemini,2,1994-05-31T16:48:59.062500+00:00,70.000,1994-06-11T03:29:10.781250+00:00,80.000
Gemini,3,1994-06-11T03:29:10.781250+00:00,80.000,1994-06-21T14:47:41.718750+00:00,90.000
Cancer,1,1994-06-21T14:47:41.718750+00:00,90.000,1994-07-02T02:29:24.843750+00:00,100.000
Cancer,2,1994-07-02T02:29:24.843750+00:00,100.000,1994-07-12T14:07:37.031250+00:00,110.000
Cancer,3,1994-07-12T14:07:37.031250+00:00,110.000,1994-07-23T01:40:53.906250+00:00,120.000
Leo,1,1994-07-23T01:40:53.906250+00:00,120.000,1994-08-02T12:48:41.484375+00:00,130.000
Leo,2,1994-08-02T12:48:41.484375+00:00,130.000,1994-08-12T23:08:40.312500+00:00,140.000
Leo,3,1994-08-12T23:08:40.312500+00:00,140.000,1994-08-23T08:43:49.687500+00:00,150.000
Virgo,1,1994-08-23T08:43:49.687500+00:00,150.000,1994-09-02T17:11:18.515625+00:00,160.000
Virgo,2,1994-09-02T17:11:18.515625+00:00,160.000,1994-09-13T00:20:55.078125+00:00,170.000
Virgo,3,1994-09-13T00:20:55.078125+00:00,170.000,1994-09-23T06:19:20.156250+00:00,180.000
Libra,1,1994-09-23T06:19:20.156250+00:00,180.000,1994-10-03T10:48:37.968750+00:00,190.000
Libra,2,1994-10-03T10:48:37.968750+00:00,190.000,1994-10-13T13:50:12.890625+00:00,200.000
Libra,3,1994-10-13T13:50:12.890625+00:00,200.000,1994-10-23T15:36:02.109375+00:00,210.000
Scorpio,1,1994-10-23T15:36:02.109375+00:00,210.000,1994-11-02T15:55:53.906250+00:00,220.000
Scorpio,2,1994-11-02T15:55:53.906250+00:00,220.000,1994-11-12T15:00:21.093750+00:00,230.000
Scorpio,3,1994-11-12T15:00:21.093750+00:00,230.000,1994-11-22T13:06:05.625000+00:00,240.000
Sagittarius,1,1994-11-22T13:06:05.625000+00:00,240.000,1994-12-02T10:10:08.203125+00:00,250.000
Sagittarius,2,1994-12-02T10:10:08.203125+00:00,250.000,1994-12-12T06:28:49.687500+00:00,260.000
Sagittarius,3,1994-12-12T06:28:49.687500+00:00,260.000,1994-12-22T02:22:44.062500+00:00,270.000
Capricorn,1,1994-12-22T02:22:44.062500+00:00,270.000,1994-12-31T21:53:05.156250+00:00,280.000
Capricorn,2,1994-12-31T21:53:05.156250+00:00,280.000,1995-01-10T17:18:09.843750+00:00,290.000
Capricorn,3,1995-01-10T17:18:09.843750+00:00,290.000,1995-01-20T13:00:28.125000+00:00,300.000
Aquarius,1,1995-01-20T13:00:28.125000+00:00,300.000,1995-01-30T09:01:03.281250+00:00,310.000
Aquarius,2,1995-01-30T09:01:03.281250+00:00,310.000,1995-02-09T05:37:30+00:00,320.000
Aquarius,3,1995-02-09T05:37:30+00:00,320.000,1995-02-19T03:10:43.359375+00:00,330.000
Pisces,1,1995-02-19T03:10:43.359375+00:00,330.000,1995-03-01T01:38:05.156250+00:00,340.000
Pisces,2,1995-03-01T01:38:05.156250+00:00,340.000,1995-03-11T01:14:10.781250+00:00,350.000
Pisces,3,1995-03-11T01:14:10.781250+00:00,350.000,1995-03-21T02:14:17.812500+00:00,0.000
Aries,1,1995-03-21T02:14:17.812500+00:00,0.000,1995-03-31T04:30:00+00:00,10.000
Aries,2,1995-03-31T04:30:00+00:00,10.000,1995-04-10T08:09:43.593750+00:00,20.000
Aries,3,1995-04-10T08:09:43.593750+00:00,20.000,1995-04-20T13:21:33.750000+00:00,30.000
Taurus,1,1995-04-20T13:21:33.750000+00:00,30.000,1995-04-30T19:47:55.781250+00:00,40.000
Taurus,2,1995-04-30T19:47:55.781250+00:00,40.000,1995-05-11T03:33:23.906250+00:00,50.000
Taurus,3,1995-05-11T03:33:23.906250+00:00,50.000,1995-05-21T12:34:06.093750+00:00,60.000
Gemini,1,1995-05-21T12:34:06.093750+00:00,60.000,1995-05-31T22:26:50.156250+00:00,70.000
Gemini,2,1995-05-31T22:26:50.156250+00:00,70.000,1995-06-11T09:11:36.093750+00:00,80.000
Gemini,3,1995-06-11T09:11:36.093750+00:00,80.000,1995-06-21T20:34:20.156250+00:00,90.000
Cancer,1,1995-06-21T20:34:20.156250+00:00,90.000,1995-07-02T08:09:01.406250+00:00,100.000
Cancer,2,1995-07-02T08:09:01.406250+00:00,100.000,1995-07-12T19:54:57.656250+00:00,110.000
Cancer,3,1995-07-12T19:54:57.656250+00:00,110.000,1995-07-23T07:29:38.906250+00:00,120.000
Leo,1,1995-07-23T07:29:38.906250+00:00,120.000,1995-08-02T18:31:59.531250+00:00,130.000
Leo,2,1995-08-02T18:31:59.531250+00:00,130.000,1995-08-13T05:01:59.531250+00:00,140.000
Leo,3,1995-08-13T05:01:59.531250+00:00,140.000,1995-08-23T14:34:41.250000+00:00,150.000
Virgo,1,1995-08-23T14:34:41.250000+00:00,150.000,1995-09-02T22:59:31.875000+00:00,160.000
Virgo,2,1995-09-02T22:59:31.875000+00:00,160.000,1995-09-13T06:19:20.156250+00:00,170.000
Virgo,3,1995-09-13T06:19:20.156250+00:00,170.000,1995-09-23T12:13:00.468750+00:00,180.000
Libra,1,1995-09-23T12:13:00.468750+00:00,180.000,1995-10-03T16:41:15+00:00,190.000
Libra,2,1995-10-03T16:41:15+00:00,190.000,1995-10-13T19:51:47.812500+00:00,200.000
Libra,3,1995-10-13T19:51:47.812500+00:00,200.000,1995-10-23T21:31:38.437500+00:00,210.000
Scorpio,1,1995-10-23T21:31:38.437500+00:00,210.000,1995-11-02T21:50:37.500000+00:00,220.000
Scorpio,2,1995-11-02T21:50:37.500000+00:00,220.000,1995-11-12T21:02:27.656250+00:00,230.000
Scorpio,3,1995-11-12T21:02:27.656250+00:00,230.000,1995-11-22T19:01:31.406250+00:00,240.000
Sagittarius,1,1995-11-22T19:01:31.406250+00:00,240.000,1995-12-02T16:04:41.250000+00:00,250.000
Sagittarius,2,1995-12-02T16:04:41.250000+00:00,250.000,1995-12-12T12:29:52.968750+00:00,260.000
Sagittarius,3,1995-12-12T12:29:52.968750+00:00,260.000,1995-12-22T08:16:45.468750+00:00,270.000
Capricorn,1,1995-12-22T08:16:45.468750+00:00,270.000,1996-01-01T03:46:03.281250+00:00,280.000
Capricorn,2,1996-01-01T03:46:03.281250+00:00,280.000,1996-01-10T23:17:27.656250+00:00,290.000
Capricorn,3,1996-01-10T23:17:27.656250+00:00,290.000,1996-01-20T18:52:22.968750+00:00,300.000
